"Datasheet","Image","DK Part #","Mfr Part #","Mfr","Supplier","Description","Stock","Price","@ qty","Min Qty","Package","Series","Part Status","Type","Threaded/Unthreaded","Gender","Screw, Thread Size","Diameter - Inside","Diameter - Outside","Between Board Height","Length - Overall","Features","Material","Plating","Color"
"http://dpk3n3gg92jwt.cloudfront.net/domains/raf/pdf/RAF%20Catalog.pdf","//media.digikey.com/Photos/RAF%20Electronic%20Hardware/4506-440-AL.jpg","1772-3548-ND","4509-256-AL","RAF Electronic Hardware","RAF Electronic Hardware","3/16 HEX X 3/4 LENGTH","186","0.86","0","1","Bulk","-","Active","Hex Standoff","Threaded","Male, Female","#2-56","-","0.188"""" (4.78mm) 3/16"""" Hex","0.750"""" (19.05mm) 3/4","0.906"""" (23.02mm)","-","Aluminum","-","-"
"//media.digikey.com/pdf/Data%20Sheets/Keystone%20Electronics%20PDFs/Swage_Threaded_Standoffs.pdf","//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_17xy-z%20Series.jpg","36-1743-3-ND","1743-3","Keystone Electronics","Keystone Electronics","HEX STANDOFF #2-56 BRASS 3/8""","942","0.91","0","1","Bulk","-","Active","Hex Standoff","Threaded","Female, Swage","#2-56","-","0.156"""" (3.96mm) 5/32"""" Hex","0.375"""" (9.53mm) 3/8","0.515"""" (13.08mm)","-","Brass","Nickel","-"
"http://dpk3n3gg92jwt.cloudfront.net/domains/raf/pdf/RAF%20Catalog.pdf","//media.digikey.com/photos/RAF%20Electronic%20Hardware/1684-632-N.JPG","1772-4048-ND","1602-256-N","RAF Electronic Hardware","RAF Electronic Hardware","1/8 RD X 1/4 LENGTH","109","2.13","0","1","Bulk","-","Active","Round Standoff","Threaded","Female, Female","#2-56","-","0.125"""" (3.18mm) 1/8","0.250"""" (6.35mm) 1/4","0.250"""" (6.35mm) 1/4","-","Nylon","-","-"
"http://dpk3n3gg92jwt.cloudfront.net/domains/raf/pdf/RAF%20Catalog.pdf","//media.digikey.com/Photos/RAF%20Electronic%20Hardware/3015A-B-256-SS.jpg","1772-2819-ND","3015A-B-256-SS","RAF Electronic Hardware","RAF Electronic Hardware","5/32 RD X 3/32 LENGTH","588","2.8","0","1","Bulk","-","Active","Round Standoff","Threaded","Female, Swage","#2-56","0.098"""" (2.49mm)","0.156"""" (3.97mm)","0.094"""" (2.38mm)","0.199"""" (5.05mm)","-","Stainless Steel","-","-"
"-","//media.digikey.com/Photos/RAF Electronic Hardware/4505-256-B.jpg","1772-4505-256-B-ND","4505-256-B","RAF Electronic Hardware","RAF Electronic Hardware","3/16 HEX X 1/2 LENGTH","225","2.54","0","1","Bulk","*","Active","Hex Standoff","Threaded","Female, Female","#2-56","-","0.188"""" (4.76mm)","0.500"""" (12.70mm) 1/2","0.500"""" (12.70mm) 1/2","-","Brass","-","-"
"http://keyelco.com/userAssets/file/M65p75.pdf","//media.digikey.com/photos/Keystone%20Elect%20Photos/1797D.jpg","36-1797D-ND","1797D","Keystone Electronics","Keystone Electronics","HEX STANDOFF #2-56 ALUMINUM 3/8""","9,464","0.81","0","1","Bulk","-","Active","Hex Standoff","Threaded","Female, Female","#2-56","-","0.156"""" (3.96mm) 5/32"""" Hex","0.375"""" (9.53mm) 3/8","0.375"""" (9.53mm) 3/8","-","Aluminum","Iridite","-"
"http://dpk3n3gg92jwt.cloudfront.net/domains/raf/pdf/RAF_catalog_0081.pdf","//media.digikey.com/Photos/RAF%20Electronic%20Hardware/2057-256-SS.jpg","1772-1167-ND","2057-256-AL","RAF Electronic Hardware","RAF Electronic Hardware","HEX STANDOFF #2-56 ALUMINUM 1/2""","1,344","0.53","0","1","Bulk","-","Active","Hex Standoff","Threaded","Female, Female","#2-56","-","0.188"""" (4.78mm) 3/16"""" Hex","0.500"""" (12.70mm) 1/2","0.500"""" (12.70mm) 1/2","-","Aluminum","-","-"
"http://dpk3n3gg92jwt.cloudfront.net/domains/raf/pdf/RAF_catalog_0096.pdf","//media.digikey.com/photos/RAF%20Electronic%20Hardware/3015-B-256-AL.JPG","1772-3926-ND","3030-B-256-AL-7","RAF Electronic Hardware","RAF Electronic Hardware","3/16 RD X 1/8 LENGTH","2,650","0.93","0","1","Bulk","-","Active","Round Standoff","Threaded","Female, Swage","#2-56","0.108"""" (2.74mm)","0.188"""" (4.76mm)","0.125"""" (3.18mm) 1/8","0.230"""" (5.84mm)","-","Aluminum","Iridite","Clear"
"http://dpk3n3gg92jwt.cloudfront.net/domains/raf/pdf/RAF%20Catalog.pdf","//media.digikey.com/Photos/RAF Electronic Hardware/2056-256-AL.jpg","1772-2645-ND","2056-256-AL","RAF Electronic Hardware","RAF Electronic Hardware","3/16 HEX X 7/16 LENGTH","3,950","1.58","0","1","Bulk","-","Active","Hex Standoff","Threaded","Female, Female","#2-56","-","0.188"""" (4.78mm) 3/16"""" Hex","0.438"""" (11.11mm)","0.438"""" (11.11mm)","-","Aluminum","-","-"
"http://dpk3n3gg92jwt.cloudfront.net/domains/raf/pdf/RAF_catalog_0116.pdf","//media.digikey.com/Photos/RAF%20Electronic%20Hardware/4000T-256-AL.jpg","1772-3900-ND","4000T-256-AL","RAF Electronic Hardware","RAF Electronic Hardware","3/16 RD X 7/32 LENGTH","222","2.76","0","1","Bulk","-","Active","Round Standoff","Threaded","Male, Female","#2-56","-","0.188"""" (4.76mm)","0.219"""" (5.56mm)","0.375"""" (9.53mm) 3/8","-","Aluminum","-","-"
"http://dpk3n3gg92jwt.cloudfront.net/domains/raf/pdf/RAF_catalog_0074.pdf","//media.digikey.com/Photos/RAF%20Electronic%20Hardware/1637-256-AL.JPG","1772-1038-ND","1637-256-AL","RAF Electronic Hardware","RAF Electronic Hardware","ROUND STANDOFF #2-56 ALUM 1/2""","335","0.87","0","1","Bulk","-","Active","Round Standoff","Threaded","Female, Female","#2-56","-","0.188"""" (4.78mm) 3/16","0.500"""" (12.70mm) 1/2","0.500"""" (12.70mm) 1/2","-","Aluminum","-","-"
"http://dpk3n3gg92jwt.cloudfront.net/domains/raf/pdf/RAF%20Catalog.pdf","//media.digikey.com/Photos/RAF%20Electronic%20Hardware/2112-832-AL.jpg","1772-3621-ND","2024-256-SS-20","RAF Electronic Hardware","RAF Electronic Hardware","1/8 HEX X 3/8 LENGTH","160","3.56","0","1","Bulk","-","Active","Hex Standoff","Threaded","Female, Female","#2-56","-","0.125"""" (3.18mm) 1/8"""" Hex","0.375"""" (9.53mm) 3/8","0.375"""" (9.53mm) 3/8","-","Stainless Steel","Passivated","-"
"http://dpk3n3gg92jwt.cloudfront.net/domains/raf/pdf/RAF_catalog_0081.pdf","//media.digikey.com/Photos/RAF Electronic Hardware/2052T-256-AL.jpg","1772-3948-ND","2052T-256-AL","RAF Electronic Hardware","RAF Electronic Hardware","3/16 HEX X 7/32 LENGTH","470","1.55","0","1","Bulk","-","Active","Hex Standoff","Threaded","Female, Female","#2-56","-","0.188"""" (4.78mm) 3/16"""" Hex","0.219"""" (5.56mm)","0.219"""" (5.56mm)","-","Aluminum","-","-"
"http://dpk3n3gg92jwt.cloudfront.net/domains/raf/pdf/RAF_catalog_0116.pdf","//media.digikey.com/Photos/RAF%20Electronic%20Hardware/4004-256-SS.JPG","1772-2879-ND","4004-256-SS","RAF Electronic Hardware","RAF Electronic Hardware","3/16 RD X 7/16 LENGTH","532","3.68","0","1","Bulk","-","Active","Round Standoff","Threaded","Male, Female","#2-56","-","0.188"""" (4.76mm)","0.438"""" (11.11mm)","0.594"""" (15.08mm)","-","Stainless Steel","-","-"
"http://dpk3n3gg92jwt.cloudfront.net/domains/raf/pdf/RAF%20Catalog.pdf","//media.digikey.com/Photos/RAF%20Electronic%20Hardware/2054-256-AL-x.jpg","1772-1283-ND","2054-256-AL","RAF Electronic Hardware","RAF Electronic Hardware","HEX STANDOFF #2-56 ALUM 5/16""","5,224","0.48","0","1","Bulk","-","Active","Hex Standoff","Threaded","Female, Female","#2-56","-","0.188"""" (4.78mm) 3/16"""" Hex","0.313"""" (7.95mm) 5/16","0.313"""" (7.95mm) 5/16","-","Aluminum","-","-"
"-","//media.digikey.com/photos/RAF%20Electronic%20Hardware/2052-440-N.JPG","1772-2051T-256-N-ND","2051T-256-N","RAF Electronic Hardware","RAF Electronic Hardware","3/16 HEX X 5/32 LENGTH","475","2.79","0","1","Bulk","*","Active","Hex Standoff","Threaded","Female, Female","#2-56","-","0.188"""" (4.76mm)","0.156"""" (3.97mm)","0.156"""" (3.97mm)","-","Nylon","-","-"
"http://dpk3n3gg92jwt.cloudfront.net/domains/raf/pdf/RAF%20Catalog.pdf","//media.digikey.com/photos/RAF%20Electronic%20Hardware/4503-440-AL.JPG","1772-3107-ND","4503T-256-AL","RAF Electronic Hardware","RAF Electronic Hardware","3/16 HEX X 13/32 LENGTH","285","0.99","0","1","Bulk","-","Active","Hex Standoff","Threaded","Male, Female","#2-56","-","0.188"""" (4.78mm) 3/16"""" Hex","0.406"""" (10.32mm)","0.563"""" (14.29mm)","-","Aluminum","-","-"
"-","//media.digikey.com/Photos/RAF Electronic Hardware/4503T-256-SS.jpg","1772-4503T-256-SS-ND","4503T-256-SS","RAF Electronic Hardware","RAF Electronic Hardware","3/16 HEX X 13/32 LENGTH","489","1.94","0","1","Bulk","*","Active","Hex Standoff","Threaded","Female, Female","#2-56","-","0.188"""" (4.76mm)","0.406"""" (10.32mm)","0.406"""" (10.32mm)","-","Stainless Steel","-","-"
"-","//media.digikey.com/Photos/RAF Electronic Hardware/3031-C-256-SS.jpg","1772-3031-C-256-SS-ND","3031-C-256-SS","RAF Electronic Hardware","RAF Electronic Hardware","3/16_ROUND_SWAGE_STANDOFFS","968","3.35","0","1","Bulk","-","Active","Round Standoff","Threaded","Female, Swage","#2-56","-","0.188"""" (4.76mm)","0.188"""" (4.76mm)","0.323"""" (8.19mm)","-","Stainless Steel","-","-"
"-","//media.digikey.com/Photos/RAF Electronic Hardware/3036-B-256-AL-7.jpg","1772-3036-B-256-AL-7-ND","3036-B-256-AL-7","RAF Electronic Hardware","RAF Electronic Hardware","3/16 RD X 1/2 LENGTH","300","3.87","0","1","Bulk","*","Active","Round Standoff","Threaded","Female, Swage","#2-56","-","0.188"""" (4.76mm)","0.500"""" (12.70mm) 1/2","0.605"""" (15.37mm)","-","Aluminum","Iridite","Clear"
"-","//media.digikey.com/Photos/RAF Electronic Hardware/3020-B-256-AL.jpg","1772-3020-B-256-AL-ND","3020-B-256-AL","RAF Electronic Hardware","RAF Electronic Hardware","5/32_ROUND_SWAGE_STANDOFFS","1,233","4.84","0","1","Bulk","-","Active","Round Standoff","Threaded","Female, Swage","#2-56","-","0.156"""" (3.97mm)","0.438"""" (11.11mm)","0.543"""" (13.78mm)","-","Aluminum","-","-"
"http://keyelco.com/userAssets/file/M65p77.pdf","//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_1591-3.jpg","36-1591-3-ND","1591-3","Keystone Electronics","Keystone Electronics","ROUND STANDOFF #2-56 BRASS 1/4""","896","0.77","0","1","Bulk","-","Active","Round Standoff","Threaded","Female, Swage","#2-56","-","0.156"""" (3.96mm) 5/32","0.250"""" (6.35mm) 1/4","0.390"""" (9.91mm)","-","Brass","Nickel","-"
"http://dpk3n3gg92jwt.cloudfront.net/domains/raf/pdf/RAF%20Catalog.pdf","//media.digikey.com/Photos/RAF%20Electronic%20Hardware/2061-256-N.jpg","1772-1946-ND","2061-256-N","RAF Electronic Hardware","RAF Electronic Hardware","HEX STANDOFF #2-56 NYLON 3/4""","94","2.54","0","1","Bulk","-","Active","Hex Standoff","Threaded","Female, Female","#2-56","-","0.188"""" (4.78mm) 3/16"""" Hex","0.750"""" (19.05mm) 3/4","0.750"""" (19.05mm) 3/4","-","Nylon","-","-"
"-","//media.digikey.com/Photos/Essentra Components Photos/MFG_35HSP207.jpg","145-35HSP113-ND","35HSP113","Essentra Components","Essentra Components","HEX SELF THREAD STANDOFF, #2 SCR","698","0.41","0","1","Bulk","MicroPlastics","Active","Hex Standoff","Unthreaded","Female, Female","#2","0.075"""" (1.91mm)","0.188"""" (4.78mm) 3/16"""" Hex","0.563"""" (14.29mm)","0.563"""" (14.29mm)","-","Nylon","-","Natural"
"-","//media.digikey.com/Photos/RAF Electronic Hardware/3700-B-256-AL.jpg","1772-3700-B-256-AL-ND","3700-B-256-AL","RAF Electronic Hardware","RAF Electronic Hardware","3/16_ROUND_SWAGE_STANDOFFS_0_125","839","2.15","0","1","Bulk","-","Active","Round Standoff","Threaded","Female, Swage","#2-56","-","0.188"""" (4.76mm)","0.125"""" (3.18mm) 1/8","0.230"""" (5.84mm)","-","Aluminum","-","-"
"-","//media.digikey.com/Photos/RAF%20Electronic%20Hardware/1633-256-AL.JPG","1772-1634-256-SS-ND","1634-256-SS","RAF Electronic Hardware","RAF Electronic Hardware","3/16 RD X 5/16 LENGTH","396","2.65","0","1","Bulk","*","Active","Round Standoff","Threaded","Female, Female","#2-56","-","0.188"""" (4.76mm)","0.313"""" (7.94mm)","0.313"""" (7.94mm)","-","Stainless Steel","-","-"
"http://keyelco.com/userAssets/file/M65p75.pdf","//media.digikey.com/photos/Keystone%20Elect%20Photos/1801d.JPG","36-1801D-ND","1801D","Keystone Electronics","Keystone Electronics","ROUND STANDOFF #2-56 ALUM 3/8""","9,825","0.82","0","1","Bulk","-","Active","Round Standoff","Threaded","Female, Female","#2-56","-","0.156"""" (3.96mm) 5/32","0.375"""" (9.53mm) 3/8","0.375"""" (9.53mm) 3/8","-","Aluminum","Iridite","-"
"http://keyelco.com/userAssets/file/M65p77.pdf","//media.digikey.com/Photos/Keystone%20Elect%20Photos/1596-2.jpg","36-1596-2-ND","1596-2","Keystone Electronics","Keystone Electronics","ROUND STANDOFF #2-56 BRASS 3/8""","14,126","0.83","0","1","Bulk","-","Active","Round Standoff","Threaded","Female, Swage","#2-56","-","0.156"""" (3.96mm) 5/32","0.375"""" (9.53mm) 3/8","0.484"""" (12.30mm)","-","Brass","Nickel","-"
"http://dpk3n3gg92jwt.cloudfront.net/domains/raf/pdf/RAF%20Catalog.pdf","//media.digikey.com/photos/RAF%20Electronic%20Hardware/4504-440-SS.jpg","1772-1778-ND","4502-256-SS","RAF Electronic Hardware","RAF Electronic Hardware","HEX STANDOFF #2-56 SS 5/16""","1,126","1.13","0","1","Bulk","-","Active","Hex Standoff","Threaded","Male, Female","#2-56","-","0.188"""" (4.78mm) 3/16"""" Hex","0.313"""" (7.95mm) 5/16","0.469"""" (11.90mm)","-","Stainless Steel","-","-"
"http://dpk3n3gg92jwt.cloudfront.net/domains/raf/pdf/RAF_catalog_0081.pdf","//media.digikey.com/photos/RAF%20Electronic%20Hardware/2106-440-AL-x.jpg","1772-1395-ND","2058-256-AL-7","RAF Electronic Hardware","RAF Electronic Hardware","HEX STANDOFF #2-56 ALUM 9/16""","2,164","0.67","0","1","Bulk","-","Active","Hex Standoff","Threaded","Female, Female","#2-56","-","0.188"""" (4.78mm) 3/16"""" Hex","0.563"""" (14.30mm) 9/16","0.563"""" (14.30mm) 9/16","-","Aluminum","Iridite","-"
"http://keyelco.com/userAssets/file/M65p75.pdf","//media.digikey.com/photos/Keystone%20Elect%20Photos/1798c.JPG","36-1798C-ND","1798C","Keystone Electronics","Keystone Electronics","HEX STANDOFF #2-56 BRASS 5/16""","1,056","1.22","0","1","Bulk","-","Active","Hex Standoff","Threaded","Female, Female","#2-56","-","0.156"""" (3.96mm) 5/32"""" Hex","0.313"""" (7.95mm) 5/16","0.313"""" (7.95mm) 5/16","-","Brass","Zinc","-"
"//media.digikey.com/pdf/Data%20Sheets/Keystone%20Electronics%20PDFs/Swage_Threaded_Standoffs.pdf","//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_17xy-z%20Series.jpg","36-1731-3-ND","1731-3","Keystone Electronics","Keystone Electronics","HEX STANDOFF #2-56 BRASS 1/8""","1,500","0.68","0","1","Bulk","-","Active","Hex Standoff","Threaded","Female, Swage","#2-56","-","0.156"""" (3.96mm) 5/32"""" Hex","0.125"""" (3.18mm) 1/8","0.265"""" (6.73mm)","-","Brass","Nickel","-"
"http://dpk3n3gg92jwt.cloudfront.net/domains/raf/pdf/RAF_catalog_0081.pdf","//media.digikey.com/Photos/RAF Electronic Hardware/2051-256-N.jpg","1772-2287-ND","2051-256-N","RAF Electronic Hardware","RAF Electronic Hardware","3/16 HEX X 1/8 LENGTH","4,845","2.64","0","1","Bulk","-","Active","Hex Standoff","Threaded","Female, Female","#2-56","-","0.188"""" (4.78mm) 3/16"""" Hex","0.125"""" (3.18mm) 1/8","0.125"""" (3.18mm) 1/8","-","Nylon","-","-"
"-","//media.digikey.com/Photos/Essentra Components Photos/MFG_35HSP207.jpg","145-35HSP027-ND","35HSP027","Essentra Components","Essentra Components","HEX SELF THREAD STANDOFF, #2 SCR","2,475","0.13","0","1","Bulk","MicroPlastics","Active","Hex Standoff","Unthreaded","Female, Female","#2","0.072"""" (1.83mm)","0.188"""" (4.78mm) 3/16"""" Hex","0.281"""" (7.14mm)","0.281"""" (7.14mm)","-","Nylon","-","Natural"
"-","//media.digikey.com/Photos/RAF Electronic Hardware/3015T-B-256-SS.jpg","1772-3015T-B-256-SS-ND","3015T-B-256-SS","RAF Electronic Hardware","RAF Electronic Hardware","5/32_ROUND_SWAGE_STANDOFFS","1,000","5.36","0","1","Bulk","-","Active","Round Standoff","Threaded","Female, Swage","#2-56","-","0.156"""" (3.97mm)","0.156"""" (3.97mm)","0.261"""" (6.64mm)","-","Stainless Steel","-","-"
"http://dpk3n3gg92jwt.cloudfront.net/domains/raf/pdf/RAF%20Catalog.pdf","//media.digikey.com/photos/RAF%20Electronic%20Hardware/4500-440-AL.JPG","1772-3242-ND","4500-256-SS-20","RAF Electronic Hardware","RAF Electronic Hardware","3/16 HEX X 3/16 LENGTH","650","1.35","0","1","Bulk","-","Active","Hex Standoff","Threaded","Male, Female","#2-56","-","0.188"""" (4.78mm) 3/16"""" Hex","0.188"""" (4.76mm)","0.344"""" (8.73mm)","-","Stainless Steel","Passivated","-"
"http://dpk3n3gg92jwt.cloudfront.net/domains/raf/pdf/RAF%20Catalog.pdf","//media.digikey.com/photos/RAF%20Electronic%20Hardware/2052T-256-SS.JPG","1772-1458-ND","2052T-256-SS","RAF Electronic Hardware","RAF Electronic Hardware","HEX STANDOFF #2-56 SS 7/32""","448","1.62","0","1","Bulk","-","Active","Hex Standoff","Threaded","Female, Female","#2-56","-","0.188"""" (4.78mm) 3/16"""" Hex","0.219"""" (5.56mm) 7/32","0.219"""" (5.56mm) 7/32","-","Stainless Steel","-","-"
"http://dpk3n3gg92jwt.cloudfront.net/domains/raf/pdf/RAF%20Catalog.pdf","//media.digikey.com/Photos/RAF%20Electronic%20Hardware/2069-256-SS-20.JPG","1772-2543-ND","2069-256-SS-20","RAF Electronic Hardware","RAF Electronic Hardware","3/16 HEX X 1-1/4 LENGTH","80","3.61","0","1","Bulk","-","Active","Hex Standoff","Threaded","Female, Female","#2-56","-","0.188"""" (4.78mm) 3/16"""" Hex","1.250"""" (31.75mm)","1.250"""" (31.75mm)","-","Stainless Steel","Passivated","-"
"http://dpk3n3gg92jwt.cloudfront.net/domains/raf/pdf/RAF_catalog_0081.pdf","//media.digikey.com/photos/RAF%20Electronic%20Hardware/2053-256-SS-20.JPG","1772-2502-ND","2053-256-SS-20","RAF Electronic Hardware","RAF Electronic Hardware","3/16 HEX X 1/4 LENGTH","792","3.61","0","1","Bulk","-","Active","Hex Standoff","Threaded","Female, Female","#2-56","-","0.188"""" (4.78mm) 3/16"""" Hex","0.250"""" (6.35mm) 1/4","0.250"""" (6.35mm) 1/4","-","Stainless Steel","Passivated","-"
"https://www.essentracomponents.com/en-us/component/skuAsset?mediaId=158696","//media.digikey.com/Photos/Essentra Components Photos/MFG_14HTSP114.jpg","145-14HTSP114-ND","14HTSP114","Essentra Components","Essentra Components","HEX THREADED STANDOFF, #2-56 THR","988","1.17","0","1","Bulk","MicroPlastics","Active","Hex Standoff","Threaded","Female, Female","#2-56","-","0.188"""" (4.78mm) 3/16"""" Hex","0.375"""" (9.53mm) 3/8","0.375"""" (9.53mm) 3/8","-","Nylon","-","Natural"
"-","//media.digikey.com/Photos/RAF%20Electronic%20Hardware/M1255-2545-SS.jpg","1772-M1256-2545-SS-20-ND","M1256-2545-SS-20","RAF Electronic Hardware","RAF Electronic Hardware","4.5MM HEX X 9MM X M2.5 THD","300","3.11","0","1","Bulk","*","Active","Hex Standoff","Threaded","Female, Female","#2-56","-","0.177"""" (4.50mm)","0.354"""" (9.00mm)","0.354"""" (9.00mm)","-","Stainless Steel","Passivated","-"
"http://keyelco.com/userAssets/file/M65p75.pdf","//media.digikey.com/photos/Keystone%20Elect%20Photos/1797A.jpg","36-1797A-ND","1797A","Keystone Electronics","Keystone Electronics","HEX STANDOFF #2-56 ALUM 3/16""","2,830","0.73","0","1","Bulk","-","Active","Hex Standoff","Threaded","Female, Female","#2-56","-","0.156"""" (3.96mm) 5/32"""" Hex","0.188"""" (4.78mm) 3/16","0.188"""" (4.78mm) 3/16","-","Aluminum","Iridite","-"
"http://keyelco.com/userAssets/file/M65p75.pdf","//media.digikey.com/photos/Keystone%20Elect%20Photos/1797B.jpg","36-1797B-ND","1797B","Keystone Electronics","Keystone Electronics","HEX STANDOFF #2-56 ALUMINUM 1/4""","8,246","0.78","0","1","Bulk","-","Active","Hex Standoff","Threaded","Female, Female","#2-56","-","0.156"""" (3.96mm) 5/32"""" Hex","0.250"""" (6.35mm) 1/4","0.250"""" (6.35mm) 1/4","-","Aluminum","Iridite","-"
"https://www.essentracomponents.com/en-us/component/skuAsset?mediaId=158699","//media.digikey.com/photos/Essentra%20Components%20Photos/MFG_14HTSP035.jpg","145-14HTSP118-ND","14HTSP118","Essentra Components","Essentra Components","HEX THREADED STANDOFF, #2-56 THR","989","1.24","0","1","Bulk","MicroPlastics","Active","Hex Standoff","Threaded","Female, Female","#2-56","-","0.188"""" (4.78mm) 3/16"""" Hex","0.688"""" (17.48mm)","0.688"""" (17.48mm)","-","Nylon","-","Natural"
"-","//media.digikey.com/Photos/RAF Electronic Hardware/4513-256-B.jpg","1772-4513-256-B-ND","4513-256-B","RAF Electronic Hardware","RAF Electronic Hardware","3/16 HEX X 1.00 LENGTH","375","2.3","0","1","Bulk","*","Active","Hex Standoff","Threaded","Female, Female","#2-56","-","0.188"""" (4.76mm)","1.000"""" (25.40mm) 1","1.000"""" (25.40mm) 1","-","Brass","-","-"
"-","//media.digikey.com/Photos/RAF Electronic Hardware/4505-256-SS-20.jpg","1772-4505-256-SS-20-ND","4505-256-SS-20","RAF Electronic Hardware","RAF Electronic Hardware","3/16 HEX X 1/2 LENGTH","100","5.85","0","1","Bulk","*","Active","Hex Standoff","Threaded","Female, Female","#2-56","-","0.188"""" (4.76mm)","0.500"""" (12.70mm) 1/2","0.500"""" (12.70mm) 1/2","-","Stainless Steel","Passivated","-"
"http://keyelco.com/userAssets/file/M65p77.pdf","//media.digikey.com/photos/Keystone%20Elect%20Photos/1589-2.JPG","36-1589-2-ND","1589-2","Keystone Electronics","Keystone Electronics","ROUND STANDOFF #2-56 BRASS 1/8""","2,567","0.54","0","1","Bulk","-","Active","Round Standoff","Threaded","Female, Swage","#2-56","-","0.156"""" (3.96mm) 5/32","0.125"""" (3.18mm) 1/8","0.234"""" (5.94mm)","-","Brass","Nickel","-"
"-","//media.digikey.com/Photos/RAF Electronic Hardware/4511-256-SS.jpg","1772-4511-256-SS-ND","4511-256-SS","RAF Electronic Hardware","RAF Electronic Hardware","3/16 HEX X 7/8 LENGTH","340","2.89","0","1","Bulk","*","Active","Hex Standoff","Threaded","Female, Female","#2-56","-","0.188"""" (4.76mm)","0.875"""" (22.23mm) 7/8","0.875"""" (22.23mm) 7/8","-","Stainless Steel","-","-"
"http://dpk3n3gg92jwt.cloudfront.net/domains/raf/pdf/RAF_catalog_0081.pdf","//media.digikey.com/photos/RAF%20Electronic%20Hardware/2055-440-SS.JPG","1772-1755-ND","2055-256-SS","RAF Electronic Hardware","RAF Electronic Hardware","HEX STANDOFF #2-56 SS 3/8""","194","1.11","0","1","Bulk","-","Active","Hex Standoff","Threaded","Female, Female","#2-56","-","0.188"""" (4.78mm) 3/16"""" Hex","0.375"""" (9.53mm) 3/8","0.375"""" (9.53mm) 3/8","-","Stainless Steel","-","-"
"http://dpk3n3gg92jwt.cloudfront.net/domains/raf/pdf/RAF_catalog_0121.pdf","//media.digikey.com/photos/RAF%20Electronic%20Hardware/4501T-256-AL.JPG","1772-4010-ND","4501T-256-S-12","RAF Electronic Hardware","RAF Electronic Hardware","3/16 HEX X 9/32 LENGTH","575","1.11","0","1","Bulk","-","Active","Hex Standoff","Threaded","Male, Female","#2-56","-","0.188"""" (4.78mm) 3/16"""" Hex","0.281"""" (7.14mm)","0.438"""" (11.11mm)","-","Steel","Chromate, Zinc","Clear"
"http://dpk3n3gg92jwt.cloudfront.net/domains/raf/pdf/RAF%20Catalog.pdf","//media.digikey.com/Photos/RAF%20Electronic%20Hardware/4500T-440-SS.JPG","1772-3097-ND","4500T-256-SS","RAF Electronic Hardware","RAF Electronic Hardware","3/16 HEX X 7/32 LENGTH","873","1.49","0","1","Bulk","-","Active","Hex Standoff","Threaded","Male, Female","#2-56","-","0.188"""" (4.78mm) 3/16"""" Hex","0.219"""" (5.56mm)","0.375"""" (9.53mm) 3/8","-","Stainless Steel","-","-"
"-","//media.digikey.com/photos/RAF%20Electronic%20Hardware/1606-256-AL.JPG","1772-1631-256-AL-ND","1631-256-AL","RAF Electronic Hardware","RAF Electronic Hardware","3/16 RD X 1/8 LENGTH","600","1.52","0","1","Bulk","*","Active","Round Standoff","Threaded","Female, Female","#2-56","-","0.188"""" (4.76mm)","0.125"""" (3.18mm) 1/8","0.125"""" (3.18mm) 1/8","-","Aluminum","-","-"
"http://dpk3n3gg92jwt.cloudfront.net/domains/raf/pdf/RAF_catalog_0121.pdf","//media.digikey.com/Photos/RAF%20Electronic%20Hardware/4501-256-SS-xx.JPG","1772-1346-ND","4501-256-SS","RAF Electronic Hardware","RAF Electronic Hardware","HEX STANDOFF #2-56 SS 1/4""","3,629","1.1","0","1","Bulk","-","Active","Hex Standoff","Threaded","Male, Female","#2-56","-","0.188"""" (4.78mm) 3/16"""" Hex","0.250"""" (6.35mm) 1/4","0.406"""" (10.30mm)","-","Stainless Steel","-","-"
"http://dpk3n3gg92jwt.cloudfront.net/domains/raf/pdf/RAF%20Catalog.pdf","//media.digikey.com/Photos/RAF%20Electronic%20Hardware/2102-440-AL.JPG","1772-1842-ND","2053-256-SS","RAF Electronic Hardware","RAF Electronic Hardware","HEX STANDOFF #2-56 SS 1/4""","1,961","1.12","0","1","Bulk","-","Active","Hex Standoff","Threaded","Female, Female","#2-56","-","0.188"""" (4.78mm) 3/16"""" Hex","0.250"""" (6.35mm) 1/4","0.250"""" (6.35mm) 1/4","-","Stainless Steel","-","-"
"http://dpk3n3gg92jwt.cloudfront.net/domains/raf/pdf/RAF%20Catalog.pdf","//media.digikey.com/Photos/RAF%20Electronic%20Hardware/4502-256-S-12.jpg","1772-3005-ND","4502-256-S-12","RAF Electronic Hardware","RAF Electronic Hardware","3/16 HEX X 5/16 LENGTH","1,340","1.08","0","1","Bulk","-","Active","Hex Standoff","Threaded","Male, Female","#2-56","-","0.188"""" (4.78mm) 3/16"""" Hex","0.313"""" (7.94mm)","-","-","Steel","Chromate, Zinc","Clear"
